comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
baseline_all,skew,signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dqs,36,24,-581.0,-276.0,260.0,-795.0,-267.5,109.0,8.5,0.567708,fail_higher,0.567708,0.135417,overlap,0.0,1.99021
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,3,dqs_vs_dq_bit,36,24,-1002.0,40.0,492.0,-710.0,-137.5,880.0,-177.5,0.43287,fail_lower,0.56713,-0.134259,overlap,0.0,1.9732
baseline_all,skew,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,0,ld_vs_cntvaluein_dqs,36,24,-577.0,101.0,988.0,-510.0,244.5,850.0,143.5,0.565972,fail_higher,0.565972,0.131944,overlap,0.0,1.939179
baseline_all,skew,abs_ld_dqs_minus_dq_median__idelay_ld_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,abs_ld_dqs_minus_dq_median,idelay_ld_skew,lane1,dqs1,,dqs_vs_dq_lane,36,24,3.0,103.5,235.5,4.0,75.5,243.0,-28.0,0.434028,fail_lower,0.565972,-0.131944,overlap,0.0,1.939179
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,2,dqs_vs_dq_bit,36,24,-1216.0,-215.5,745.0,-523.0,-97.5,484.0,118.0,0.565394,fail_higher,0.565394,0.130787,overlap,0.0,1.922169
baseline_all,direct,direct_max__dqs_iologic__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane0,dqs0,,endpoint,36,24,2555.0,3144.0,4275.0,2444.0,3307.0,3809.0,163.0,0.564815,fail_higher,0.564815,0.12963,overlap,0.0,1.905159
baseline_all,direct,lane_spread__dqs_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane0,,,lane,36,24,2555.0,3144.0,4275.0,2444.0,3307.0,3809.0,163.0,0.564815,fail_higher,0.564815,0.12963,overlap,0.0,1.905159
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,36,24,1126.0,1615.0,2384.0,1072.0,1653.0,2285.0,38.0,0.564236,fail_higher,0.564236,0.128472,overlap,0.0,1.888148
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,36,24,-674.0,149.0,864.0,-1047.0,-64.5,1002.0,-213.5,0.436343,fail_lower,0.563657,-0.127315,overlap,0.0,1.871138
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,4,endpoint,36,24,989.0,1376.0,2331.0,991.0,1495.5,1886.0,119.5,0.563657,fail_higher,0.563657,0.127315,overlap,0.0,1.871138
baseline_all,direct,direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dqs1,,endpoint,36,24,1105.0,1426.5,1963.0,1179.0,1466.5,1916.0,40.0,0.563657,fail_higher,0.563657,0.127315,overlap,0.0,1.871138
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,36,24,26.0,364.5,873.0,10.0,310.0,1011.0,-54.5,0.436921,fail_lower,0.563079,-0.126157,overlap,0.0,1.854128
baseline_all,direct,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,36,24,91.0,420.5,1067.0,250.0,459.0,644.0,38.5,0.563079,fail_higher,0.563079,0.126157,overlap,0.0,1.854128
baseline_all,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_1__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,1,dq_lane,36,24,91.0,420.5,1067.0,250.0,459.0,644.0,38.5,0.563079,fail_higher,0.563079,0.126157,overlap,0.0,1.854128
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,36,24,-769.0,-111.0,993.0,-569.0,62.5,928.0,173.5,0.5625,fail_higher,0.5625,0.125,overlap,0.0,1.837117
baseline_all,skew,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,36,24,-689.0,87.5,1200.0,-482.0,196.5,737.0,109.0,0.5625,fail_higher,0.5625,0.125,overlap,0.0,1.837117
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,0,dqs_vs_dq_bit,36,24,29.0,253.0,1005.0,8.0,267.5,901.0,14.5,0.5625,fail_higher,0.5625,0.125,overlap,0.0,1.837117
baseline_all,skew,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_0__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,0,ld_vs_cntvaluein_dq_lane,36,24,-349.0,125.25,571.5,-381.5,115.75,631.5,-9.5,0.4375,fail_lower,0.5625,-0.125,overlap,0.0,1.837117
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,36,24,1271.0,1651.0,2236.0,1009.0,1713.5,2404.0,62.5,0.561921,fail_higher,0.561921,0.123843,overlap,0.0,1.820107
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,4,dqs_vs_dq_bit,36,24,-863.0,-75.5,837.0,-925.0,-205.5,1219.0,-130.0,0.438657,fail_lower,0.561343,-0.122685,overlap,0.0,1.803097
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,3,dqs_vs_dq_bit,36,24,15.0,189.0,901.0,0.0,259.0,844.0,70.0,0.561343,fail_higher,0.561343,0.122685,overlap,0.0,1.803097
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,1,endpoint,36,24,1065.0,1467.5,2045.0,888.0,1475.0,2072.0,7.5,0.561343,fail_higher,0.561343,0.122685,overlap,0.0,1.803097
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,36,24,1095.0,1681.5,2401.0,1082.0,1557.0,2246.0,-124.5,0.439236,fail_lower,0.560764,-0.121528,overlap,0.0,1.786086
baseline_all,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq1__ctrl_none__dq1__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq1,,dq1,36,24,242.0,712.5,1180.0,240.0,695.0,1002.0,-17.5,0.439236,fail_lower,0.560764,-0.121528,overlap,0.0,1.786086
baseline_all,direct,direct_max__dq_iologic__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq14,,endpoint,36,24,2115.0,2489.5,3421.0,1965.0,2585.5,4017.0,96.0,0.560185,fail_higher,0.560185,0.12037,overlap,0.0,1.769076
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,36,24,1031.0,1511.0,2131.0,1133.0,1443.0,1996.0,-68.0,0.440394,fail_lower,0.559606,-0.119213,overlap,0.0,1.752066
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,0,dqs_vs_dq_bit,36,24,17.0,301.0,970.0,27.0,212.5,1027.0,-88.5,0.440972,fail_lower,0.559028,-0.118056,overlap,0.0,1.735055
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,2,dqs_vs_dq_bit,36,24,11.0,186.5,873.0,31.0,242.0,684.0,55.5,0.559028,fail_higher,0.559028,0.118056,overlap,0.0,1.735055
baseline_all,direct,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq0,,endpoint,36,24,1154.0,1686.0,2180.0,1365.0,1730.5,2533.0,44.5,0.559028,fail_higher,0.559028,0.118056,overlap,0.0,1.735055
baseline_all,skew,abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dqs,36,24,18.0,273.5,531.0,6.0,254.0,784.0,-19.5,0.44213,fail_lower,0.55787,-0.115741,overlap,0.0,1.701035
baseline_all,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,1,ld_vs_cntvaluein_dq_lane,36,24,3.5,289.25,884.0,6.5,231.75,889.0,-57.5,0.443287,fail_lower,0.556713,-0.113426,overlap,0.0,1.667014
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,36,24,1100.0,1501.0,2290.0,990.0,1615.5,2132.0,114.5,0.556134,fail_higher,0.556134,0.112269,overlap,0.0,1.650004
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,2,endpoint,36,24,981.0,1535.0,1985.0,1082.0,1434.5,2131.0,-100.5,0.443866,fail_lower,0.556134,-0.112269,overlap,0.0,1.650004
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,0,dqs_vs_dq_bit,36,24,-585.0,124.5,746.0,-534.0,21.0,1018.0,-103.5,0.444444,fail_lower,0.555556,-0.111111,overlap,0.0,1.632993
baseline_all,skew,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,4,ld_vs_cntvaluein_dqs,36,24,-393.0,126.0,1260.0,-995.0,174.5,667.0,48.5,0.555556,fail_higher,0.555556,0.111111,overlap,0.0,1.632993
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,36,24,-730.0,-137.0,691.0,-828.0,-172.5,878.0,-35.5,0.444444,fail_lower,0.555556,-0.111111,overlap,0.0,1.632993
baseline_all,direct,cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_none__dqs1__value_ps,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,36,24,181.0,511.5,887.0,303.0,440.0,1171.0,-71.5,0.554977,fail_higher,0.554977,0.109954,overlap,0.0,1.615983
baseline_all,direct,lane_spread__idelay_dqs_cntvaluein__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_dqs_cntvaluein,lane1,,,lane,36,24,181.0,511.5,887.0,303.0,440.0,1171.0,-71.5,0.554977,fail_higher,0.554977,0.109954,overlap,0.0,1.615983
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,36,24,-891.0,-44.0,796.0,-906.0,40.0,1077.0,84.0,0.554398,fail_higher,0.554398,0.108796,overlap,0.0,1.598972
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,0,endpoint,36,24,1054.0,1384.5,2006.0,986.0,1451.0,1957.0,66.5,0.553819,fail_higher,0.553819,0.107639,overlap,0.0,1.581962
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,0,endpoint,36,24,855.0,1192.0,1782.0,736.0,1226.5,1659.0,34.5,0.553241,fail_higher,0.553241,0.106481,overlap,0.0,1.564952
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,36,24,-679.0,-59.0,863.0,-645.0,87.5,847.0,146.5,0.552662,fail_higher,0.552662,0.105324,overlap,0.0,1.547941
baseline_all,direct,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq1,,endpoint,36,24,1649.0,2142.5,3990.0,1858.0,2214.0,3437.0,71.5,0.552662,fail_higher,0.552662,0.105324,overlap,0.0,1.547941
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,36,24,-1305.0,-337.5,818.0,-1021.0,-153.5,880.0,184.0,0.552083,fail_higher,0.552083,0.104167,overlap,0.0,1.530931
baseline_all,direct,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,3,endpoint,36,24,527.0,1387.5,1947.0,665.0,1407.5,2447.0,20.0,0.552083,fail_higher,0.552083,0.104167,overlap,0.0,1.530931
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,36,24,930.0,1347.5,2062.0,823.0,1359.0,1820.0,11.5,0.551505,fail_higher,0.551505,0.103009,overlap,0.0,1.513921
baseline_all,skew,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dq,36,24,-889.5,-314.5,8.5,-589.0,-325.5,-12.5,-11.0,0.551505,fail_higher,0.551505,0.103009,overlap,0.0,1.513921
baseline_all,skew,abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dq,36,24,8.5,314.5,889.5,12.5,325.5,589.0,11.0,0.448495,fail_lower,0.551505,-0.103009,overlap,0.0,1.513921
baseline_all,direct,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,0,endpoint,36,24,958.0,1611.5,2260.0,889.0,1495.0,2591.0,-116.5,0.449074,fail_lower,0.550926,-0.101852,overlap,0.0,1.49691
baseline_all,direct,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq6,,endpoint,36,24,1638.0,1975.0,4176.0,1738.0,2065.0,3569.0,90.0,0.550926,fail_higher,0.550926,0.101852,overlap,0.0,1.49691
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,0,endpoint,36,24,1115.0,1423.0,1820.0,902.0,1498.5,1952.0,75.5,0.550926,fail_higher,0.550926,0.101852,overlap,0.0,1.49691
baseline_all,skew,signed_ld_dqs_minus_dq_median__idelay_ld_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_lane__value_ps,signed_ld_dqs_minus_dq_median,idelay_ld_skew,lane0,dqs0,,dqs_vs_dq_lane,36,24,-308.5,-48.25,236.5,-243.0,-89.25,144.5,-41.0,0.449074,fail_lower,0.550926,-0.101852,overlap,0.0,1.49691
baseline_all,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq6__ctrl_none__dq6__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq6,,dq6,36,24,200.0,646.0,1561.0,193.0,616.0,1118.0,-30.0,0.449074,fail_lower,0.550926,-0.101852,overlap,0.0,1.49691
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,36,24,-1302.0,-242.5,692.0,-1020.0,-156.5,706.0,86.0,0.549769,fail_higher,0.549769,0.099537,overlap,0.0,1.46289
baseline_all,skew,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,1,ld_vs_cntvaluein_dq_lane,36,24,-884.0,-19.75,614.0,-498.5,14.25,889.0,34.0,0.549769,fail_higher,0.549769,0.099537,overlap,0.0,1.46289
baseline_all,direct,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_3__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,36,24,186.0,429.5,649.0,178.0,451.0,783.0,21.5,0.549769,fail_higher,0.549769,0.099537,overlap,0.0,1.46289
baseline_all,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_3__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,3,dq_lane,36,24,186.0,429.5,649.0,178.0,451.0,783.0,21.5,0.549769,fail_higher,0.549769,0.099537,overlap,0.0,1.46289
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,1,dqs_vs_dq_bit,36,24,-930.0,-129.0,959.0,-778.0,-173.0,505.0,-44.0,0.451389,fail_lower,0.548611,-0.097222,overlap,0.0,1.428869
baseline_all,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq5__ctrl_none__dq5__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,36,24,205.0,582.0,1276.0,130.0,558.0,858.0,-24.0,0.451389,fail_lower,0.548611,-0.097222,overlap,0.0,1.428869
baseline_all,direct,direct_max__dq_iologic__lane1__dq10__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq10,,endpoint,36,24,2144.0,2595.0,3463.0,2144.0,2610.0,3846.0,15.0,0.548611,fail_higher,0.548611,0.097222,overlap,0.0,1.428869
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,36,24,-965.0,-12.5,933.0,-763.0,-2.0,1121.0,10.5,0.548611,fail_higher,0.548611,0.097222,overlap,0.0,1.428869
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,36,24,985.0,1665.0,2323.0,1101.0,1756.5,2311.0,91.5,0.548032,fail_higher,0.548032,0.096065,overlap,0.0,1.411859
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,4,dqs_vs_dq_bit,36,24,5.0,236.0,821.0,13.0,257.0,774.0,21.0,0.548032,fail_higher,0.548032,0.096065,overlap,0.0,1.411859
baseline_all,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,36,24,38.0,260.0,1200.0,51.0,276.0,737.0,16.0,0.548032,fail_higher,0.548032,0.096065,overlap,0.0,1.411859
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,36,24,963.0,1425.5,1998.0,972.0,1351.5,1986.0,-74.0,0.452546,fail_lower,0.547454,-0.094907,overlap,0.0,1.394848
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,36,24,1082.0,1635.5,2388.0,1082.0,1666.5,2298.0,31.0,0.547454,fail_higher,0.547454,0.094907,overlap,0.0,1.394848
baseline_all,direct,direct_max__idelay_ld__lane1__dq9__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq9,,endpoint,36,24,1013.0,1339.0,1922.0,1042.0,1294.5,1700.0,-44.5,0.453125,fail_lower,0.546875,-0.09375,overlap,0.0,1.377838
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,36,24,10.0,297.5,785.0,8.0,265.5,1091.0,-32.0,0.453125,fail_lower,0.546875,-0.09375,overlap,0.0,1.377838
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,36,24,1024.0,1603.0,2359.0,1151.0,1739.5,2382.0,136.5,0.546296,fail_higher,0.546296,0.092593,overlap,0.0,1.360828
baseline_all,skew,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,3,ld_vs_cntvaluein_dqs,36,24,-605.0,-34.5,1378.0,-678.0,-251.5,592.0,-217.0,0.454282,fail_lower,0.545718,-0.091435,overlap,0.0,1.343817
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,1,endpoint,36,24,1032.0,1812.0,2819.0,1144.0,1776.0,2372.0,-36.0,0.454282,fail_lower,0.545718,-0.091435,overlap,0.0,1.343817
baseline_all,direct,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,36,24,614.0,1377.0,1980.0,697.0,1402.0,2173.0,25.0,0.545718,fail_higher,0.545718,0.091435,overlap,0.0,1.343817
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,36,24,1080.0,1697.0,2220.0,1171.0,1688.0,2430.0,-9.0,0.545718,fail_higher,0.545718,0.091435,overlap,0.0,1.343817
baseline_all,direct,direct_max__idelayctrl__all__no_bit__ctrl_none__endpoint__value_ps,direct_max,idelayctrl,all,,,endpoint,36,24,1659.0,2775.0,3494.0,1914.0,2722.0,3865.0,-53.0,0.45544,fail_lower,0.54456,-0.08912,overlap,0.0,1.309797
baseline_all,skew,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,4,ld_vs_cntvaluein_dq_lane,36,24,-631.5,160.5,619.5,-316.0,117.75,669.5,-42.75,0.45544,fail_lower,0.54456,-0.08912,overlap,0.0,1.309797
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,36,24,23.0,333.0,791.0,0.0,448.0,1066.0,115.0,0.543403,fail_higher,0.543403,0.086806,overlap,0.0,1.275776
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,36,24,3.0,319.0,864.0,20.0,267.0,1047.0,-52.0,0.456597,fail_lower,0.543403,-0.086806,overlap,0.0,1.275776
